Data File,Model,EB,CTX,PDT,Success,Error Message,csv_size,bin_size,compressed_size,sz3_size,zstd_size,is_accurate,compression_time_sz3,compression_time_zstd,compression_time_debug,decompression_time,zstd_error_size,df_entropy,df_min,df_max,df_mean,df_variance,error_entropy,error_min,error_max,error_mean,error_variance,mean_absolute_error,mean_squared_error,RRMSE,RMSE,RMAE
elf,0,0.01,512,32,True,,211782,87168,41167,73358,56258,,0.08977174758911133,0.041501522064208984,152.39937162399292,0,54843,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,12.912798468113152,-482.97,457.03,-7.6696143,5522.141,1223.9271,1530515.2,0.061422717,0.0037727503,0.1999951
elf,0,0.001,16,1,True,,211782,87168,50108,73358,71299,,0.14301609992980957,0.03636956214904785,251.5809075832367,0,67907,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,14.183026632619205,-404.241,220.453,11.000714,2771.6494,1203.3429,1483480.1,0.044290185,0.0019616205,0.1860615
elf,0,0.001,16,2,True,,211782,87168,53630,73358,71299,,0.13773441314697266,0.02786850929260254,193.96153330802917,0,69548,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,14.240275313079914,-404.241,396.627,16.091188,5897.1284,1198.2524,1471341.5,0.06461147,0.0041746423,0.21974221
elf,0,0.001,16,4,True,,211782,87168,56966,73358,71299,,0.08774423599243164,0.025693655014038086,167.6794228553772,0,71832,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,14.291327171781736,-366.493,515.415,22.393204,13316.567,1191.9504,1453642.2,0.09680134,0.009370499,0.26762146
elf,0,0.001,16,8,True,,211782,87168,57569,73358,71299,,0.16604924201965332,0.02921462059020996,155.63950157165527,0,71407,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,14.305176729783158,-403.983,642.255,62.307858,14394.888,1152.0358,1347526.9,0.11133013,0.012394398,0.29402217
elf,0,0.001,16,16,True,,211782,87168,59015,73358,71299,,0.08095359802246094,0.023737192153930664,148.93631172180176,0,72369,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,14.320710558884299,-403.983,952.255,87.305466,29111.516,1127.0382,1290213.2,0.15783057,0.024910485,0.32973063
elf,0,0.001,32,1,True,,211782,87168,46647,73358,71299,,0.08844208717346191,0.02499985694885254,251.03582668304443,0,66340,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,14.02600624851133,-412.263,219.309,-0.99322367,1290.4048,1215.5017,1512520.2,0.02958887,0.0008755013,0.14541554
elf,0,0.001,32,2,True,,211782,87168,48172,73358,71299,,0.0767366886138916,0.02378702163696289,195.48601770401,0,67379,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,14.085228776067222,-412.263,342.467,0.6491698,2104.59,1213.8591,1508485.9,0.037776936,0.0014270968,0.16034806
elf,0,0.001,32,4,True,,211782,87168,49630,73358,71299,,0.08111333847045898,0.0247955322265625,168.83202242851257,0,68502,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,14.147598222581173,-461.195,398.745,1.0476835,4038.912,1213.4607,1506220.6,0.05233481,0.0027389326,0.18585259
elf,0,0.001,32,8,True,,211782,87168,52868,73358,71299,,0.08402657508850098,0.021930932998657227,155.80815625190735,0,69682,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,14.223113649545455,-461.195,437.249,3.4116075,7262.1523,1211.0967,1501462.8,0.070223086,0.004931282,0.21864282
elf,0,0.001,32,16,True,,211782,87168,52920,73358,71299,,0.09218764305114746,0.023190021514892578,147.26504063606262,0,69890,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,14.246649061701715,-555.101,547.553,5.3140526,10942.148,1209.1943,1497762.9,0.08624034,0.007437396,0.2392488
elf,0,0.001,32,32,True,,211782,87168,53829,73358,71299,,0.11141586303710938,0.025511741638183594,143.83881211280823,0,70634,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,14.263032685763179,-555.101,668.421,6.816768,14504.189,1207.6915,1493607.4,0.099320926,0.009864647,0.2583466
elf,0,0.001,64,1,True,,211782,87168,45878,73358,71299,,0.12704825401306152,0.02139139175415039,250.23327803611755,0,65787,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,14.000384122446045,-395.651,209.051,-2.4533184,1043.7688,1216.9591,1516274.0,0.026677864,0.00071170845,0.13834198
